"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,20,137879374,25839952
2018,20,137883215,25839953
2018,12,138661273,26062010
2018,12,138661275,26062011
2018,12,142229196,27602590
2018,9,142229197,27602591
2018,12,141894565,27509765
2018,18,141894647,27509779
2018,9,142231752,27603264
2018,20,127415165,23140645
2018,5,126347386,22907236
2018,12,126344603,22904633
2018,20,126340715,22904647
2018,12,126340763,22904651
2018,20,126340770,22904653
2018,12,126340786,22912022
2018,12,126340833,22907277
2018,12,126344842,22912041
2018,20,126341002,22912047
2018,20,126347904,22907309
2018,18,126345150,22912094
2018,20,126345157,22912098
2018,12,126351444,22912116
2018,20,126345459,22904748
2018,9,126356792,22907563
2018,12,126353026,22907567
2018,12,126356889,22907571
2018,18,126357104,22907603
2018,12,124797041,22535357
2018,12,124800462,22529725
2018,19,124800627,22529751
2018,12,124797441,22535428
2018,19,124797478,22534805
2018,12,124797528,22535440
2018,16,124797536,22535441
2018,9,124805703,22534830
2018,12,123969842,22340417
2018,12,123971470,22335891
2018,12,123971631,22335921
2018,12,123971740,22335941
2018,12,123976373,22334848
2018,12,123976390,22334853
2018,20,123972248,22336013
2018,12,123975937,22334779
2018,20,123976110,22334805
2018,12,123976183,22340447
2018,12,123970029,22334819
2018,9,123970221,22340484
2018,12,123970300,22340497
2018,11,123972016,22335987
2018,3,123972044,22335993
2018,20,123972374,22334880
2018,20,126349877,22907579
2018,19,126349937,22907590
2018,20,126353273,22912370
2018,12,137882826,25842690
2018,10,137886574,25842722
2018,12,137886700,25839956
2018,12,137879647,25839990
2018,20,126349097,22907480
2018,12,126349177,22907487
2018,19,123969795,22340413
2018,12,123969800,22334785
2018,20,123976076,22334800
2018,9,123971407,22335882
2018,9,123971410,22335884
2018,9,123971580,22335904
2018,12,123971834,22340488
2018,18,123971844,22334839
2018,19,123976340,22334840
2018,19,123972132,22336003
2018,18,123980466,22334865
2018,20,126345683,22907397
2018,20,126352538,22907502
2018,20,126356368,22912287
2018,12,126351747,22904766
2018,12,126351757,22912144
2018,12,126348470,22912153
2018,12,126345634,22904776
2018,12,126348518,22907391
2018,18,126348518,22904779
2018,12,126348621,22907404
2018,3,126348714,22912198
2018,3,126348709,22912195
2018,3,126345827,22907424
2018,12,126345847,22904818
2018,12,126345903,22912211
2018,18,126356320,22904888
2018,10,124785276,22535352
2018,12,124797101,22535365
2018,12,124800364,22534769
2018,12,124800501,22534780
2018,20,124800904,22535442
2018,18,124801207,22529810
2018,3,130347954,23862606
2018,12,130347972,23855014
2018,2,130352890,23857760
2018,12,130356956,23862610
2018,10,130357019,23857780
2018,12,138776541,26126818
2018,12,130348116,23862628
2018,12,138776542,26126819
2018,12,130353015,23862644
2018,12,130357078,23855052
2018,12,130353108,23857815
2018,4,130348434,23857822
2018,2,130348437,23857825
2018,19,130348463,23862706
2018,20,130348538,23862720
2018,12,130357263,23855090
2018,20,127424909,23147893
2018,20,127420086,23145389
2018,18,126351967,22907405
2018,9,126345773,22907412
2018,12,126345782,22912186
2018,12,126352016,22904804
2018,12,126348734,22912204
2018,12,126345960,22912226
2018,20,126348979,22912239
2018,18,126349068,22907474
2018,20,126349209,22912269
2018,20,126356281,22907494
2018,18,126349259,22907504
2018,20,126356333,22912281
2018,19,127420104,23145392
2018,12,127420126,23147903
2018,12,126340636,22911998
2018,20,126340693,22912006
2018,20,126340729,22912014
2018,12,126344689,22912016
2018,18,126349705,22907559
2018,19,126345933,22907441
2018,6,126348176,22907341
2018,12,126351660,22904754
2018,20,126351668,22907363
2018,12,126351865,22912160
2018,12,126348572,22904791
2018,12,126349762,22904954
2018,18,126348752,22907432
2018,12,126348901,22907452
2018,12,126346006,22912230
2018,12,126352319,22907460
2018,20,126349111,22912252
2018,12,126356570,22912307
2018,12,126344535,22904625
2018,20,126347555,22911997
2018,20,126340667,22912004
2018,20,126344668,22907267
2018,19,126347696,22904669
2018,2,126341025,22912050
2018,12,126347800,22907297
2018,18,126341111,22907307
2018,3,126347907,22904703
2018,18,126345084,22904710
2018,20,126345090,22912089
2018,20,126348048,22904716
2018,20,126351547,22912126
2018,18,126345404,22904741
2018,18,126351572,22907350
2018,12,126356523,22912298
2018,12,126349657,22912320
2018,12,126353196,22904983
2018,12,126353200,22904986
2018,12,126349947,22912363
2018,20,130261571,23836814
2018,12,130261646,23836821
2018,12,130271522,23846815
2018,12,130271587,23836845
2018,20,130261814,23846836
2018,12,130267077,23836889
2018,18,130262193,23841903
2018,20,130271921,23836912
2018,12,130271942,23841914
2018,9,130262309,23836913
2018,10,130267420,23846917
2018,10,130267428,23836934
2018,12,123971510,22335896
2018,12,123976257,22335927
2018,20,123971869,22334843
2018,18,123976364,22334845
2018,20,123976597,22336017
2018,12,123980582,22340520
2018,12,123980603,22340523
2018,19,123976218,22335911
2018,12,123970078,22340455
2018,12,123972122,22336002
2018,19,123976767,22336050
2018,12,123975906,22335839
2018,12,123969887,22340425
2018,12,127420060,23147890
2018,3,127420097,23147895
2018,18,127420125,23147902
2018,12,127415134,23145383
2018,20,127415162,23145388
2018,12,124805365,22534786
2018,12,124800715,22535434
2018,12,124801103,22529798
2018,18,127415135,23147887
2018,12,127424889,23140642
2018,3,127424932,23140650
2018,12,127420119,23140654
2018,20,127415246,23147905
2018,12,127415163,23140644
2018,12,137882265,25835812
2018,20,137879101,25842699
2018,20,137886635,25842735
2018,3,137886759,25839967
2018,12,137880188,25840098
2018,20,137887446,25836105
2018,3,126340424,22911957
2018,9,126347383,22907235
2018,3,126347413,22904617
2018,12,126347455,22907242
2018,12,126340541,22911975
2018,12,126344527,22911981
2018,12,126340617,22911991
2018,9,126347537,22911989
2018,20,126340721,22912009
2018,12,126344694,22904649
2018,5,126344769,22904665
2018,3,126347711,22907282
2018,12,126340909,22904676
2018,12,126340964,22907286
2018,20,126340996,22912046
2018,9,126344892,22904685
2018,18,126347901,22912075
2018,19,126347911,22912078
2018,12,126347926,22904705
2018,18,126345168,22912101
2018,20,126351352,22912110
2018,18,126345261,22907335
2018,20,126351472,22904733
2018,12,126351478,22904734
2018,20,126348183,22907346
2018,20,126351600,22904745
2018,18,126351602,22904746
2018,20,126351622,22912133
2018,20,126351627,22907358
2018,12,126348354,22907362
2018,12,126348418,22907372
2018,9,126348434,22904767
2018,12,126348488,22904774
2018,12,126348536,22904784
2018,12,126352147,22912210
2018,12,126345923,22907437
2018,20,126348817,22907440
2018,12,126348946,22907461
2018,18,126346125,22904855
2018,12,126352458,22912254
2018,12,126356513,22904907
2018,12,126352799,22912306
2018,12,123975900,22334769
2018,20,123975912,22334775
2018,9,123969716,22335845
2018,12,123969762,22340408
2018,12,123975986,22340414
2018,12,123976033,22340420
2018,20,123976040,22334793
2018,20,123976109,22340437
2018,19,123971593,22340451
2018,12,123970094,22340459
2018,9,123971680,22335934
2018,12,123976289,22340471
2018,20,123971906,22335967
2018,20,123971916,22335971
2018,18,123976433,22334858
2018,18,123980406,22340509
2018,19,123980491,22340514
2018,20,123980532,22340515
2018,18,123976657,22336032
2018,12,123972372,22336033
2018,12,123971166,22335840
2018,12,123971167,22334773
2018,12,123975911,22334774
2018,12,123969889,22340426
2018,18,123971591,22335909
2018,2,123971628,22335920
2018,18,123972041,22335992
2018,20,123976490,22335998
2018,3,123976524,22334866
2018,12,123976623,22334878
2018,20,123971244,22340411
2018,11,123971292,22335864
2018,12,123969845,22340419
2018,9,123971315,22334792
2018,12,123971337,22334794
2018,3,123976052,22334796
2018,20,123969972,22340442
2018,12,123976209,22335905
2018,20,123971596,22340452
2018,12,123976234,22334823
2018,12,123976291,22335940
2018,12,123976388,22335972
2018,20,123971999,22335986
2018,20,123972065,22334861
2018,12,123971168,22335843
2018,12,123971203,22335849
2018,12,126345545,22904761
2018,12,123971241,22340409
2018,12,123969872,22334795
2018,18,123969891,22340427
2018,20,123970036,22335906
2018,12,123976222,22335912
2018,20,126345661,22904782
2018,12,123970113,22340464
2018,12,123976267,22335931
2018,12,123971676,22340467
2018,12,123976293,22334831
2018,12,123970200,22340477
2018,23,123976350,22335958
2018,12,126345748,22907409
2018,12,126345898,22912208
2018,20,123976370,22334847
2018,19,123980339,22334857
2018,18,123972039,22335991
2018,20,126352228,22904832
2018,12,126352317,22904843
2018,20,126349091,22912250
2018,12,126356252,22904873
2018,10,126352508,22907491
2018,20,126352521,22912268
2018,12,123017280,22112834
2018,12,123017303,22108023
2018,12,123012694,22112840
2018,3,123008784,22112842
2018,6,123017331,22108026
2018,12,123017330,22112846
2018,12,123017339,22108028
2018,20,123017347,22112850
2018,20,123008807,22103178
2018,12,123012729,22108031
2018,12,123008824,22112854
2018,14,123008863,22112858
2018,14,123017418,22108043
2018,12,123017443,22108049
2018,12,123017444,22108050
2018,12,123008897,22112862
2018,20,123008904,22108052
2018,20,123008913,22112864
2018,14,123008931,22112867
2018,10,123017495,22108057
2018,12,123008955,22112873
2018,18,123008971,22112875
2018,12,123017517,22108061
2018,20,123008997,22103181
2018,12,123017587,22108074
2018,20,123009042,22112886
2018,12,123009066,22112891
2018,18,123012797,22103184
2018,12,123017722,22103201
2018,12,123017727,22112903
2018,12,123017742,22108106
2018,12,123012995,22103212
2018,12,123013012,22103213
2018,20,123017788,22112914
2018,20,123017819,22108121
2018,12,123971636,22335924
2018,12,123971265,22335860
2018,12,123976168,22334815
2018,19,123971721,22335939
2018,18,123971871,22340494
2018,18,123970255,22340493
2018,18,123970260,22340496
2018,12,123970260,22340495
2018,12,123971947,22335975
2018,10,123971975,22335984
2018,12,123976483,22334863
2018,20,123980430,22335997
2018,18,123980612,22340525
2018,20,123017625,22108082
2018,9,123017690,22108095
2018,12,123013094,22103231
2018,12,123972375,22334881
2018,20,123017640,22103190
2018,12,123009101,22112896
2018,12,123009099,22108090
2018,18,123017729,22108102
2018,9,123017729,22108101
2018,12,123009270,22112918
2018,12,123972327,22336025
2018,12,123012884,22108092
2018,12,123012926,22108097
2018,12,124797038,22535356
2018,12,124797109,22535367
2018,12,124795292,22534778
2018,12,124805385,22529748
2018,12,124797391,22535420
2018,18,124805426,22529759
2018,12,124805429,22529761
2018,12,124797445,22535430
2018,20,124800907,22535444
2018,3,124801021,22534821
2018,18,124785256,22529692
2018,20,124785291,22529699
2018,18,124797138,22535373
2018,12,124795322,22535393
2018,12,124797307,22529741
2018,18,124800711,22534799
2018,18,124797451,22529765
2018,20,124800772,22529771
2018,20,124805499,22534807
2018,12,124801097,22529797
2018,12,124795104,22534755
2018,12,124800456,22534776
2018,12,124800549,22529738
2018,2,124800590,22529746
2018,20,124805697,22529805
2018,19,124785289,22529697
2018,12,124797063,22535360
2018,20,124785312,22534758
2018,12,124795147,22534763
2018,11,124785324,22529707
2018,12,124800332,22534766
2018,12,124800385,22529721
2018,12,124795279,22535390
2018,12,124797242,22535391
2018,12,124797438,22535427
2018,12,124800703,22534798
2018,12,124800748,22535435
2018,22,124805468,22535437
2018,3,124800807,22529773
2018,9,124805521,22534808
2018,20,124797589,22535447
2018,18,124797622,22535450
2018,20,124797712,22535467
2018,20,124801180,22529806
2018,9,141512363,27411335
2018,18,141858084,27500570
2018,12,142232296,27603446
2018,12,141116662,27265667
2018,12,142405851,27640712
2018,12,141509391,27390940
2018,12,139160821,26198928
2018,12,137882188,25839811
2018,12,137883156,25835939
2018,2,137883294,25835960
2018,12,137877893,25835713
2018,12,137882195,25835802
2018,18,137883258,25839959
2018,12,137883699,25840047
2018,10,137883753,25842830
2018,12,137881648,25839716
2018,22,137882135,25835793
2018,9,137879997,25836048
2018,12,137882126,25839800
2018,20,137876044,25839818
2018,20,137882372,25835825
2018,12,137882786,25839880
2018,12,137886387,25835879
2018,3,137883508,25836006
2018,12,137883507,25836005
2018,20,137875670,25835702
2018,12,137882051,25842619
2018,18,137879932,25836040
2018,12,137881531,25839700
2018,12,137881610,25835708
2018,12,137881773,25835740
2018,12,137878195,25839771
2018,6,138796084,26128739
2018,12,138653864,26058941
2018,18,138654042,26058973
2018,18,138806575,26128799
2018,12,141858098,27500576
2018,12,138736161,26086752
2018,12,138736162,26086753
2018,9,138799577,26124300
2018,12,139086831,26183678
2018,3,138983586,26163698
2018,12,138656897,26066752
2018,12,138656898,26066753
2018,12,138656915,26066757
2018,12,138656916,26066758
2018,12,138656902,26066754
2018,11,137877853,25835703
2018,12,137879646,25839989
2018,12,137883682,25842826
2018,12,137877873,25835706
2018,12,137881632,25835715
2018,12,137881810,25835746
2018,20,137881840,25835752
2018,12,137881867,25835756
2018,18,137877916,25839720
2018,20,137877884,25839713
2018,12,137875870,25842598
2018,12,137878962,25839881
2018,20,137878979,25839884
2018,2,137882919,25839903
2018,12,137887317,25842861
2018,18,137880363,25836104
2018,19,137884181,25836117
2018,12,137881752,25839737
2018,12,137877989,25839736
2018,20,137881996,25839779
2018,9,137875943,25839786
2018,12,137878389,25842626
2018,12,137879055,25839895
2018,9,137886670,25842741
2018,9,137879498,25835977
2018,20,137877838,25839703
2018,12,137877917,25835723
2018,12,137882239,25835807
2018,20,137878540,25839826
2018,12,137882366,25842644
2018,9,137882806,25835882
2018,12,137886538,25835920
2018,12,137883114,25842732
2018,18,137883252,25842754
2018,12,137879754,25840018
2018,12,137877895,25839715
2018,12,137877910,25835722
2018,12,137879885,25836033
2018,20,137881551,25839701
2018,12,137881592,25835704
2018,19,137878091,25835753
2018,20,137882791,25839882
2018,12,137879356,25839946
2018,12,137875816,25839756
2018,20,137882215,25835806
2018,12,137879242,25842724
2018,12,137887892,25836236
2018,10,137886677,25842745
2018,18,137879467,25839970
2018,19,137880413,25840128
2018,18,137878054,25842587
2018,12,137886702,25839957
2018,12,137875681,25839706
2018,12,137878093,25839755
2018,12,137882982,25835916
2018,18,137886557,25842719
2018,12,137883641,25840030
2018,12,137880037,25840070
2018,12,137878106,25842591
2018,12,137881956,25835770
2018,12,137878478,25839819
2018,12,137882926,25842700
2018,18,141724831,27472970
2018,9,141456751,27386911
2018,12,117385020,20900080
2018,12,117385046,20900087
2018,20,117386088,20900321
2018,12,117384091,20899932
2018,12,117384739,20900038
2018,12,117386129,20900327
2018,12,117386702,20900479
2018,12,117384650,20900023
2018,12,117384667,20900026
2018,12,117385001,20900077
2018,3,117384100,20899937
2018,3,117384404,20899982
2018,2,117384436,20899986
2018,12,117386617,20900462
2018,12,117383648,20899853
2018,12,117383722,20899862
2018,19,117384658,20900024
2018,12,117384965,20900068
2018,12,119928017,21427815
2018,12,119928095,21427821
2018,12,119928958,21427978
2018,12,119929183,21428003
2018,20,119929381,21428062
2018,20,119929587,21428120
2018,12,119929942,21428196
2018,12,119930084,21428228
2018,12,119930784,21428435
2018,12,119931061,21428501
2018,12,119931101,21428512
2018,12,119931143,21428522
2018,12,119931148,21428523
2018,12,117384313,20899966
2018,12,117384649,20900021
2018,12,117384938,20900061
2018,12,117384119,20899938
2018,20,117386333,20900382
2018,10,117388955,20901039
2018,18,117386641,20900465
2018,3,130271425,23841820
2018,20,130271491,23836826
2018,12,130271525,23846817
2018,12,130271561,23846829
2018,12,130261773,23836843
2018,12,130271568,23846830
2018,12,130271586,23846833
2018,18,130266818,23841845
2018,9,130266814,23841844
2018,20,117386105,20900324
2018,20,117384695,20900030
2018,20,117386194,20900345
2018,20,117387993,20900777
2018,12,117386355,20900389
2018,12,117384308,20899964
2018,12,117384320,20899967
2018,12,117384664,20900025
2018,12,117386695,20900477
2018,12,117386336,20900387
2018,19,130358512,23863158
2018,10,130352611,23857702
2018,12,130356833,23854993
2018,12,130347904,23855011
2018,12,130347956,23862607
2018,12,130356999,23857772
2018,12,130348169,23857791
2018,12,130357066,23855047
2018,12,130357071,23857799
2018,12,130348219,23862651
2018,12,130348220,23862652
2018,12,130348239,23862656
2018,3,130348362,23862678
2018,12,130348387,23862689
2018,12,130353116,23855067
2018,12,130348404,23862695
2018,20,130348405,23862696
2018,2,130348407,23862697
2018,18,130348499,23862710
2018,20,130349797,23863002
2018,18,130358057,23855276
2018,20,130350638,23863122
2018,22,130354516,23855337
2018,22,130358429,23855336
2018,12,130358489,23858128
2018,12,130354585,23863157
2018,12,130354594,23858130
2018,20,130354605,23858134
2018,12,130261734,23836834
2018,12,130266997,23841873
2018,11,130267263,23846902
2018,18,130267376,23841937
2018,20,130267466,23841948
2018,12,130271630,23846837
2018,18,130267072,23841888
2018,12,130267079,23841890
2018,10,130271899,23841909
2018,12,130271411,23846803
2018,12,130261831,23841846
2018,12,130266995,23846863
2018,12,130267035,23841882
2018,3,130262226,23836904
2018,18,130271970,23846906
2018,18,130267370,23841933
2018,20,130272104,23836944
2018,15,130262015,23846867
2018,9,130267049,23836885
2018,12,130262483,23841944
2018,12,130347709,23862568
2018,20,130347850,23855007
2018,12,130352900,23857762
2018,12,130348050,23862621
2018,20,130352957,23857778
2018,18,130348164,23855038
2018,15,130348206,23862645
2018,18,130348357,23862677
2018,20,130348398,23862694
2018,12,130348423,23862700
2018,20,130353170,23857832
2018,19,130348509,23862714
2018,20,130350054,23863040
2018,20,130354184,23863044
2018,3,130358255,23855305
2018,20,130358380,23863121
2018,20,130354462,23858104
2018,20,130358386,23855328
2018,20,130358387,23858105
2018,12,130350702,23863131
2018,12,130357021,23855031
2018,20,130357023,23862626
2018,12,130357068,23855048
2018,3,130348363,23857811
2018,12,130348384,23855065
2018,12,130348396,23855066
2018,20,130357206,23862707
2018,20,130348501,23862712
2018,12,130350745,23863142
2018,20,130354565,23863152
2018,18,130350819,23863163
2018,12,130357076,23855051
2018,18,130349989,23863031
2018,12,130354225,23858064
2018,20,130354255,23858069
2018,19,130350207,23863051
2018,18,130350222,23863052
2018,20,130358384,23855327
2018,12,130358432,23855338
2018,3,139081224,26188117
2018,12,137881625,25835710
2018,20,137881993,25842609
2018,9,137878877,25839867
2018,18,137886587,25842723
2018,12,137883159,25842736
2018,12,137879419,25839962
2018,12,137883539,25836011
2018,12,137879698,25842812
2018,12,137887241,25840084
2018,12,130358355,23858100
2018,20,130354470,23855329
2018,12,130350648,23855330
2018,12,130358397,23858107
2018,12,130358407,23855331
2018,18,130350715,23863133
2018,12,130354593,23855355
2018,18,130350836,23863169
2018,12,130356812,23854992
2018,12,130348212,23862648
2018,18,130348354,23862676
2018,12,130348353,23862675
2018,20,130348364,23862680
2018,12,130348365,23862681
2018,12,130353124,23857820
2018,10,130357173,23857821
2018,20,130348459,23862705
2018,20,130353200,23862713
2018,20,130358393,23863124
2018,12,130350704,23858119
2018,20,130350793,23863154
2018,20,130350802,23863155
2018,20,130358524,23863161
2018,12,130350818,23855358
2018,18,130261582,23841821
2018,12,130261731,23846821
2018,2,130261731,23846820
2018,2,130266887,23846846
2018,3,130262096,23836891
2018,12,130267188,23841907
2018,12,130357000,23855022
2018,12,130348136,23862630
2018,18,130357063,23855044
2018,12,130348366,23862682
2018,20,130348391,23862691
2018,12,130348397,23862693
2018,10,130348402,23855068
2018,2,130348456,23862704
2018,12,130271488,23846809
2018,12,130261741,23836835
2018,12,130266855,23846841
2018,12,130262014,23836873
2018,3,130262190,23836901
2018,20,130267460,23841946
2018,9,130266933,23841858
2018,3,130266965,23836869
2018,20,130262196,23836902
2018,10,130271474,23836822
2018,20,130261717,23846814
2018,12,130267014,23846871
2018,12,130262026,23841877
2018,12,130262050,23846874
2018,4,130267241,23841912
2018,3,130267241,23841911
2018,18,130262313,23846901
2018,20,130267449,23836940
2018,20,130347654,23862564
2018,12,130347856,23862592
2018,12,130357082,23857804
2018,12,130348374,23862685
2018,20,130348382,23862688
2018,12,130348426,23862702
2018,12,130358134,23855288
2018,20,130350002,23863033
2018,18,130354253,23858068
2018,20,130349791,23862999
2018,20,130358035,23863001
2018,12,130349814,23863004
2018,9,130354136,23863035
2018,20,130350051,23863039
2018,20,130350091,23863043
2018,20,130350148,23863046
2018,12,130350200,23863050
2018,18,130350226,23863054
2018,20,130358304,23863088
2018,12,130350725,23863136
2018,12,130348348,23862672
2018,18,130348368,23862684
2018,12,130348377,23862686
2018,19,130357163,23855069
2018,20,130348462,23857831
2018,18,130349978,23863029
2018,18,130349977,23863028
2018,18,130358253,23855303
2018,12,130358354,23863120
2018,18,130358356,23858101
2018,12,130354497,23858112
2018,18,130354555,23863145
2018,12,130354555,23858124
2018,18,130350775,23858125
2018,12,130350780,23858126
2018,12,130347703,23857719
2018,12,130348367,23862683
2018,9,130348392,23862692
2018,9,130358062,23855279
2018,20,130358142,23855289
2018,3,130358144,23855291
2018,2,130358144,23855290
2018,3,130350059,23863041
2018,12,130354244,23858067
2018,18,130358408,23855332
2018,18,130358491,23855350
2018,22,130354595,23863160
2018,12,130261730,23846818
2018,12,130266815,23841842
2018,18,130267040,23841883
2018,12,130262156,23836898
2018,19,130262310,23841915
2018,12,130262436,23836929
2018,20,130272101,23836942
2018,12,137879332,25835942
2018,19,137883824,25836056
2018,12,137880052,25840072
2018,22,130347746,23854997
2018,12,130357009,23855026
2018,18,130348185,23862639
2018,12,130353099,23862679
2018,12,130348411,23862698
2018,12,130353148,23857827
2018,20,130348472,23862708
2018,20,130349980,23863030
2018,18,130350053,23858059
2018,18,130354268,23858070
2018,12,130347830,23857737
2018,12,130352955,23857773
2018,12,130348063,23857774
2018,12,130353101,23857813
2018,18,130358360,23855323
2018,12,130352715,23862576
2018,12,130348052,23862622
2018,20,130348208,23862647
2018,12,130353110,23857817
2018,12,130353117,23857818
2018,20,130348445,23862703
2018,20,130353158,23857829
2018,12,130353201,23855082
2018,18,130358061,23855278
2018,18,130354457,23858103
2018,12,130350730,23863138
2018,20,130358479,23863147
2018,20,130358487,23863151
2018,12,130354589,23858129
2018,20,130358527,23863162
2018,18,130350828,23858132
2018,20,130348536,23857840
2018,20,130358236,23863048
2018,12,130354451,23858102
2018,12,130350684,23858115
2018,12,130354559,23863148
2018,12,130350782,23863149
2018,12,130350825,23863165
2018,18,124797635,22534820
2018,12,124801134,22529803
2018,20,124805695,22535471
2018,20,124801196,22529807
2018,10,130347574,23862553
2018,12,130352687,23857718
2018,12,130347919,23862600
2018,12,130353035,23857803
2018,12,130353097,23857810
2018,20,130353155,23857828
2018,12,130357237,23857838
2018,20,130354191,23858061
2018,12,130354218,23855299
2018,9,130350223,23863053
2018,18,130354266,23855304
2018,20,130350762,23863143
2018,4,130354586,23855352
2018,18,130350831,23863167
2018,20,130352878,23857758
2018,12,130348072,23855028
2018,12,130353016,23857798
2018,3,130353033,23857802
2018,12,130353098,23862674
2018,12,130353100,23857812
2018,12,130357180,23857824
2018,20,130348537,23862721
2018,20,130350552,23855320
2018,20,130358365,23855326
2018,12,130350661,23858110
2018,18,130350795,23855351
2018,9,130356890,23862591
2018,12,130356905,23862598
2018,12,130357014,23862625
2018,12,130357022,23855032
2018,5,130348425,23862701
2018,20,130348497,23855080
2018,18,130348500,23862711
2018,12,130354123,23858058
2018,19,130354195,23858062
2018,18,130354526,23858120
2018,18,130358519,23855356
2018,20,130350826,23863166
2018,12,126340572,22911978
2018,3,126356575,22907535
2018,20,126340691,22904641
2018,18,126340962,22904679
2018,12,126340985,22912044
2018,12,126347773,22907290
2018,18,126351280,22904713
2018,20,126345176,22912104
2018,18,126345198,22907328
2018,3,126351382,22912114
2018,19,126345386,22912124
2018,9,126349729,22904950
2018,12,126356865,22904957
2018,12,126357000,22907582
2018,20,126357126,22904992
2018,18,126340442,22904613
2018,12,126347545,22907259
2018,2,126347605,22912010
2018,12,126341079,22912063
2018,19,126351373,22907330
2018,9,126356594,22904918
2018,3,126352740,22912297
2018,12,126356593,22904917
2018,20,124785271,22535350
2018,12,124785278,22529695
2018,12,124800359,22529711
2018,12,124800503,22529731
2018,19,124800714,22534801
2018,12,124805529,22534809
2018,20,124797652,22535455
2018,12,124805668,22529800
2018,18,124801129,22535464
2018,12,124805712,22534831
2018,9,130271778,23846868
2018,12,130267041,23841884
2018,20,130267175,23846892
2018,3,130271906,23836909
2018,12,126352802,22904912
2018,12,126353073,22904966
2018,18,126349846,22907575
2018,12,126356953,22904973
2018,18,126349867,22912348
2018,12,126357040,22907588
2018,20,126348374,22912140
2018,12,126351841,22907385
2018,5,126352001,22912184
2018,12,126348909,22907454
2018,12,126348922,22912234
2018,18,126356160,22904861
2018,20,126356222,22912257
2018,19,126349253,22907503
2018,18,126352626,22907511
2018,12,126345735,22912177
2018,9,126348704,22907420
2018,12,126348721,22912200
2018,9,126348720,22912199
2018,12,126348889,22907449
2018,20,126352338,22912238
2018,3,126349043,22907471
2018,12,126356236,22907485
2018,12,126352516,22907492
2018,12,126356305,22904882
2018,20,123975941,22335852
2018,12,123976163,22334812
2018,12,123969989,22340443
2018,12,123976213,22340450
2018,18,123971810,22340483
2018,12,123971965,22340503
2018,19,123976556,22334869
2018,19,123972233,22334872
2018,9,123972233,22334871
2018,20,123980535,22336015
2018,18,123980554,22340516
2018,20,126349240,22904885
2018,20,126352563,22912276
2018,20,126352624,22912288
2018,12,123971159,22335836
2018,9,123975983,22335858
2018,12,130347608,23862558
2018,5,130357243,23862716
2018,9,130354188,23858060
2018,18,130354205,23863045
2018,12,130354510,23863127
2018,12,130350685,23863128
2018,20,130354587,23855353
2018,20,130350814,23863159
2018,12,130261644,23846807
2018,12,130266704,23846819
2018,12,130271774,23846864
2018,12,130262407,23836923
2018,12,123971633,22335922
2018,12,123970081,22340456
2018,19,123971656,22334825
2018,12,123976261,22334827
2018,12,123971700,22335937
2018,20,126344663,22904645
2018,19,126344688,22904648
2018,19,123976339,22334838
2018,18,123972292,22340517
2018,18,123976653,22336031
2018,19,126351309,22912093
2018,20,126348082,22912111
2018,18,123972564,22336057
2018,9,126347376,22907234
2018,12,126345821,22912193
2018,12,126344747,22904659
2018,20,126347703,22907280
2018,20,126344811,22907283
2018,12,126340907,22907284
2018,6,126341009,22904682
2018,9,126341014,22912048
2018,12,126347786,22907293
2018,12,126344941,22907304
2018,18,126348712,22912197
2018,18,126345121,22904712
2018,20,126345315,22907344
2018,12,126345569,22904765
2018,12,126345619,22912151
2018,12,126351836,22907383
2018,12,124785258,22529693
2018,6,124795095,22534754
2018,12,124795136,22529703
2018,12,124795329,22529733
2018,20,124797719,22535469
2018,20,124801208,22534832
2018,12,130347838,23862589
2018,20,130356941,23855013
2018,19,130348055,23862623
2018,12,130348502,23855081
2018,12,130354492,23855335
2018,12,130358437,23855341
2018,12,130358474,23863144
2018,12,130354561,23858127
2018,20,130358538,23855361
2018,9,126352532,22904881
2018,18,126352537,22907501
2018,12,124800468,22529727
2018,12,124797325,22535402
2018,3,124797369,22535414
2018,3,124800617,22529750
2018,20,124797550,22535443
2018,12,124795177,22529708
2018,12,124805450,22534800
2018,12,124797511,22529775
2018,20,124800911,22529781
2018,12,124801107,22535461
2018,12,137881630,25835714
2018,12,137875752,25835736
2018,12,137875830,25839759
2018,12,124800669,22534795
2018,20,124797472,22535436
2018,10,124801142,22529804
2018,19,130266901,23836860
2018,12,130262018,23846870
2018,12,130262022,23836875
2018,12,130262029,23836877
2018,12,130262192,23841902
2018,9,130262239,23836906
2018,20,130352718,23854998
2018,12,130352794,23857742
2018,20,130352875,23857757
2018,12,130348165,23862633
2018,2,130357055,23855041
2018,18,130348182,23862638
2018,12,130353104,23857814
2018,12,130357152,23855064
2018,18,130353199,23857837
2018,20,130354120,23858056
2018,9,130358159,23863036
2018,12,130350617,23855325
2018,18,130350683,23858114
2018,12,130354521,23858117
2018,18,130350760,23855347
2018,10,126344464,22904620
2018,12,126340606,22907255
2018,20,126344620,22904635
2018,12,126340728,22912013
2018,20,126347653,22912024
2018,18,126340891,22912035
2018,12,126344808,22912036
2018,20,126344814,22904674
2018,18,126344923,22912062
2018,20,126351232,22907313
2018,12,126348036,22907325
2018,18,126348053,22907326
2018,20,126345319,22904737
2018,12,126356511,22904906
2018,20,126353078,22912344
2018,12,139039588,26171698
