"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,111054212,101221427,2,4,,,,5,28,"M",1,2,"R",28,0
2018,111057069,101219272,1,4,,,,5,26,"F",0,3,"R",26,0
2018,110230541,100485495,1,4,,,,5,35,"F",1,2,"R",35,0
2018,110230556,100490832,1,4,,,,5,57,"M",1,2,"R",57,0
2018,110226060,100485550,2,4,,,,5,45,"M",1,,"N",20,70
2018,110230611,100490879,1,1,,,,,,"",,,"",,
2018,110230647,100485581,1,4,,,,5,57,"F",1,2,"R",57,0
2018,110224519,100494504,1,4,,,,5,30,"F",1,,"",30,0
2018,110226100,100485602,1,8,,,,,,"",,,"",,
2018,110224544,100494533,1,4,,,,5,61,"F",1,2,"",61,0
2018,110224551,100485629,1,4,,,,5,58,"F",1,2,"R",58,0
2018,110224555,100494548,1,4,,,,5,64,"F",1,2,"R",64,0
2018,110230715,100485642,1,4,,,,5,62,"M",1,2,"",62,0
2018,110224569,100490947,1,8,,,,,,"",,,"",,
2018,110226154,100494577,1,4,,,,5,56,"F",1,2,"R",56,0
2018,110224582,100494577,2,4,,,,5,53,"F",1,2,"R",53,0
2018,110226508,100501160,1,1,,,,,,"",,,"",,
2018,110226530,100496292,1,1,,,,,,"",,,"",,
2018,110226535,100501202,1,1,,,,,,"",,,"",,
2018,110225070,100501220,1,4,,,,5,27,"F",0,3,"N",27,0
2018,110225080,100501230,1,4,,,,5,31,"F",0,3,"R",31,0
2018,110231438,100501249,1,4,,,,5,25,"F",2,3,"N",25,0
2018,110226564,100495003,1,4,,,,5,42,"F",4,2,"R",42,0
2018,110231451,100501262,1,9,,,,,,"",,,"",,
2018,110231488,100501301,1,1,,,,,,"",,,"",,
2018,110226598,100501309,1,4,,,,5,28,"M",1,2,"R",28,0
2018,110231502,100495037,1,4,,,,5,49,"M",1,2,"N",49,0
2018,110231511,100495045,1,1,,,,,,"",,,"",,
2018,110231520,100501332,1,7,,,,,,"",,,"",,
2018,110231548,100501356,1,4,,,,5,68,"F",1,2,"U",68,0
2018,110231554,100501364,1,8,,,,,,"",,,"",,
2018,110226635,100495072,1,4,,,,5,38,"F",1,2,"R",38,0
2018,110226645,100496391,1,1,,,,,,"",,,"",,
2018,110231620,100501415,1,4,,,,5,22,"M",0,2,"R",22,0
2018,110225219,100495136,1,1,,,,,,"",,,"",,
2018,110226719,100496454,1,4,,,,5,38,"M",1,2,"R",38,0
2018,110231712,100501499,1,4,,,,5,26,"F",1,2,"N",26,0
2018,110231731,100501515,1,9,,,,,,"",,,"",,
2018,110225270,100501536,1,9,,,,,,"",,,"",,
2018,110231753,100495185,1,4,,,,5,48,"F",1,2,"N",48,0
2018,110231776,100495195,2,3,,,,,,"",,,"",,
2018,110225287,100495195,1,4,,,,5,67,"M",0,3,"R",67,0
2018,110231834,100501601,1,4,,,,5,33,"F",1,2,"R",33,0
2018,110226848,100501671,1,4,,,,5,49,"M",1,2,"N",49,0
2018,110231913,100501675,1,4,,,,5,15,"M",1,1,"R",15,0
2018,110226873,100501702,1,4,,,,5,54,"F",1,3,"R",54,0
2018,110231970,100501726,1,4,,,,5,27,"F",1,2,"R",27,0
2018,126053441,114346119,1,4,,,,5,32,"M",0,,"R",32,0
2018,116708263,106119961,1,4,,,,5,16,"M",0,3,"R",16,0
2018,116705642,106115866,1,4,,,,5,83,"F",0,3,"R",83,0
2018,116716504,106126659,1,4,,,,5,30,"F",1,3,"R",30,0
2018,116711995,106131264,1,9,,,,,,"",,,"",,
2018,116716627,106131271,1,4,,,,5,26,"F",0,3,"R",26,0
2018,116716647,106126786,1,1,,,,,,"",,,"",,
2018,116716653,106126791,1,1,,,,,,"",,,"",,
2018,116716671,106126807,1,4,,,,5,43,"F",1,2,"R",43,0
2018,116712030,106126808,1,4,,,,5,54,"F",1,2,"N",54,0
2018,116716681,106126810,1,1,,,,,,"",,,"",,
2018,116712046,106124771,1,1,,,,,,"",,,"",,
2018,116716731,106126852,1,4,,,,5,43,"F",1,2,"N",43,0
2018,116712069,106124796,1,9,,,,,,"",,,"",,
2018,116716735,106126857,1,9,,,,,,"",,,"",,
2018,116716760,106126879,1,4,,,,5,35,"M",1,2,"R",35,0
2018,116716774,106126895,1,4,,,,5,34,"M",1,2,"R",34,0
2018,116712251,106127039,1,8,,,,,,"",,,"",,
2018,116710344,106131819,1,4,,,,5,28,"M",1,2,"R",28,0
2018,116712333,106125014,1,4,,,,5,19,"F",3,3,"R",19,0
2018,116712348,106125024,1,9,,,,,,"",,,"",,
2018,116712365,106125042,1,8,,,,,,"",,,"",,
2018,116717040,106131899,1,4,,,,5,45,"F",3,2,"R",45,0
2018,116710435,106131912,1,4,,,,5,54,"M",0,3,"R",54,0
2018,116710455,106131936,1,4,,,,5,57,"M",1,2,"R",57,0
2018,116710493,106127170,1,4,,,,5,49,"F",3,2,"R",49,0
2018,116707418,106123450,1,4,,,,5,56,"M",1,,"R",56,0
2018,116705045,106123450,2,3,,,,,,"",,,"",,
2018,116707480,106115416,1,1,,,,,,"",,,"",,
2018,116705094,106115416,2,4,,,,5,47,"F",1,2,"R",47,0
2018,116707588,106119393,1,4,,,,5,36,"F",1,,"",36,0
2018,116707608,106115511,1,4,,,,5,42,"M",1,2,"R",42,0
2018,116705270,106119483,2,4,,,,5,24,"M",1,,"R",24,0
2018,116707705,106119486,1,1,,,,,,"",,,"",,
2018,116707735,106115607,2,8,,,,,,"",,,"",,
2018,116700729,106115609,1,8,,,,,,"",,,"",,
2018,116707797,106119569,1,4,,,,5,42,"F",1,2,"R",42,0
2018,116705377,106115655,1,8,,,,,,"",,,"",,
2018,116611761,106046662,1,4,,,,5,24,"M",1,3,"N",24,0
2018,116616614,106056554,1,4,,,,5,21,"M",1,2,"",21,0
2018,116611860,106056583,2,4,,,,5,46,"M",1,2,"R",46,0
2018,116606922,106056583,1,4,,,,5,55,"F",1,2,"R",55,0
2018,116611889,106046757,2,4,,,,5,14,"F",2,2,"N",14,0
2018,116616685,106051748,1,4,,,,5,57,"M",1,2,"R",57,0
2018,116611960,106046800,1,4,,,,5,43,"F",1,2,"",43,0
2018,116607012,106046806,1,4,,,,5,54,"F",2,2,"",54,0
2018,116607045,106056682,1,4,,,,5,42,"F",1,2,"",42,0
2018,116607046,106056682,2,4,,,,5,44,"M",1,2,"",44,0
2018,116616764,106051834,3,4,,,,5,34,"F",1,2,"",34,0
2018,116612028,106051834,2,4,,,,5,15,"M",1,1,"",15,0
2018,116612027,106051834,1,4,,,,5,31,"M",1,2,"R",31,0
2018,116612071,106051867,1,4,,,,5,35,"M",1,2,"",35,0
2018,116616793,106051867,2,4,,,,5,63,"F",1,2,"",63,0
2018,116607093,106051869,3,5,3,1,,5,40,"M",1,2,"",40,0
2018,116616794,106051869,1,4,,,,5,41,"M",1,2,"",41,0
2018,116616796,106051869,2,5,3,1,,5,26,"F",1,2,"",26,0
2018,116607205,106046971,1,8,,,,,,"",,,"",,
2018,116616887,106046978,1,4,,,,5,28,"M",2,2,"R",28,0
2018,116607243,106047010,1,4,,,,5,68,"M",1,2,"R",68,0
2018,116607261,106052030,1,4,,,,5,21,"F",2,3,"U",21,0
2018,116612236,106052043,1,4,,,,5,70,"F",0,3,"U",70,0
2018,116616963,106056851,1,4,,,,5,27,"F",1,2,"R",27,0
2018,116616976,106047069,1,4,,,,5,20,"F",2,2,"R",20,0
2018,116607358,106052115,1,1,,,,,,"",,,"",,
2018,116607369,106047127,1,4,,,,5,9,"F",1,2,"R",9,0
2018,116607375,106047129,1,1,,,,,,"",,,"",,
2018,116607384,106056899,1,4,,,,5,69,"F",1,2,"R",69,0
2018,116607450,106056941,1,4,,,,5,21,"M",0,3,"R",21,0
2018,116607458,106056945,1,8,,,,,,"",,,"",,
2018,125580921,113902685,1,8,,,,,,"",,,"",,
2018,116611558,106051461,1,1,,,,,,"",,,"",,
2018,116611562,106051462,1,3,,,,,,"",,,"",,
2018,116606548,106051475,1,8,,,,,,"",,,"",,
2018,116606578,106051497,1,4,,,,5,23,"M",1,,"",23,0
2018,116611610,106056389,1,4,,,,5,50,"M",1,2,"",50,0
2018,116611625,106056402,1,4,,,,5,67,"M",1,2,"",67,0
2018,116611635,106046487,1,8,,,,,,"",,,"",,
2018,116616444,106046492,1,5,3,10,,5,44,"M",1,2,"",44,0
2018,116606635,106056421,1,4,,,,5,19,"M",1,2,"",19,0
2018,116611732,106046635,1,4,,,,5,26,"F",1,2,"R",26,0
2018,110230557,100494438,1,4,,,,5,31,"M",1,2,"N",31,0
2018,110230558,100494438,2,4,,,,5,24,"M",1,1,"N",24,0
2018,110230655,100485587,1,4,,,,5,55,"M",1,2,"",55,0
2018,110230661,100485594,1,4,,,,5,47,"F",1,2,"",47,0
2018,110230719,100485645,1,1,,,,,,"",,,"",,
2018,110230728,100490945,1,9,,,,,,"",,,"",,
2018,110230744,100494568,1,4,,,,5,40,"M",1,2,"",40,0
2018,110224606,100490971,1,1,,,,,,"",,,"",,
2018,110224682,100494647,1,8,,,,,,"",,,"",,
2018,110230884,100485785,1,4,,,,5,28,"F",1,2,"N",28,0
2018,110224719,100494672,1,8,,,,,,"",,,"",,
2018,110224731,100485807,1,4,,,,5,62,"M",1,2,"R",62,0
2018,110230933,100496073,1,8,,,,,,"",,,"",,
2018,110224768,100496099,1,4,,,,5,8,"M",2,2,"R",8,9
2018,110230962,100496099,2,4,,,,5,11,"M",2,2,"R",11,12
2018,110231031,100485906,1,4,,,,5,21,"F",1,2,"",21,0
2018,110231085,100494787,1,8,,,,,,"",,,"",,
2018,110224861,100485969,1,4,,,,5,47,"M",1,2,"R",47,0
2018,110226369,100485969,3,4,,,,5,19,"F",1,2,"",19,0
2018,110224862,100485969,2,4,,,,5,45,"F",1,2,"",45,0
2018,110226379,100496167,1,4,,,,5,41,"M",1,2,"",41,0
2018,110224893,100486007,1,8,,,,,,"",,,"",,
2018,110231158,100496180,1,4,,,,5,22,"M",2,2,"",22,0
2018,110231172,100494844,1,4,,,,5,30,"M",1,2,"",30,0
2018,110226421,100496199,1,4,,,,5,61,"M",1,2,"R",61,0
2018,110231224,100501078,1,8,,,,,,"",,,"",,
2018,110224956,100501085,1,4,,,,5,42,"F",0,3,"R",42,0
2018,110231240,100501094,1,4,,,,5,50,"F",0,3,"R",50,0
2018,110224982,100501112,1,4,,,,5,59,"F",0,3,"R",59,0
2018,110231279,100501125,4,4,,,,5,26,"F",0,3,"N",26,0
2018,110231280,100501125,5,4,,,,5,28,"M",0,3,"N",28,0
2018,110224992,100501125,1,4,,,,5,54,"M",0,3,"N",54,0
2018,110231276,100501125,3,4,,,,5,50,"F",0,3,"N",50,0
2018,110231273,100501125,2,4,,,,5,45,"F",0,3,"N",45,0
2018,110231304,100501145,1,4,,,,5,40,"M",1,2,"R",40,0
2018,110231342,100501168,1,4,,,,5,64,"F",0,3,"N",64,0
2018,110226532,100501199,3,4,,,,5,24,"M",4,2,"U",24,0
2018,110226531,100501199,1,4,,,,5,27,"M",4,2,"U",27,0
2018,116616965,106056853,1,4,,,,5,17,"F",0,3,"N",17,0
2018,116612272,106052079,1,4,,,,5,47,"M",1,2,"N",47,0
2018,116607370,106052129,1,1,,,,,,"",,,"",,
2018,116607414,106047163,2,8,,,,,,"",,,"",,
2018,116607413,106047163,1,4,,,,5,29,"F",1,1,"R",29,0
2018,116607421,106052168,1,4,,,,5,16,"M",1,2,"R",16,0
2018,116617096,106056946,1,4,,,,5,68,"M",0,3,"R",68,0
2018,116617102,106047213,1,5,3,4,,5,30,"F",1,2,"R",30,0
2018,125590613,113916575,1,8,,,,,,"",,,"",,
2018,125590687,113916626,1,8,,,,,,"",,,"",,
2018,116616390,106051460,2,4,,,,5,32,"F",1,2,"",32,0
2018,116616389,106051460,1,4,,,,5,25,"M",1,2,"R",25,0
2018,116611574,106056351,1,4,,,,5,24,"F",1,2,"R",24,0
2018,116606546,106056358,1,8,,,,,,"",,,"",,
2018,116611609,106056385,1,4,,,,5,37,"M",1,2,"",37,0
2018,116616419,106056388,1,4,,,,5,53,"M",0,,"",53,0
2018,116606621,106051520,1,4,,,,5,64,"F",1,2,"",64,0
2018,116616451,106046507,1,4,,,,5,59,"M",1,,"",59,0
2018,116616456,106056422,1,4,,,,5,47,"F",1,2,"",47,0
2018,116606641,106056428,1,4,,,,5,47,"M",1,2,"",47,0
2018,116616515,106051555,1,4,,,,5,28,"M",1,2,"",28,0
2018,116611724,106056493,1,1,,,,,,"",,,"",,
2018,116616551,106056497,1,4,,,,5,33,"F",1,2,"R",33,0
2018,116616557,106051601,1,1,,,,,,"",,,"",,
2018,116611769,106046666,1,4,,,,5,55,"F",1,2,"R",55,0
2018,116611790,106051647,1,4,,,,5,54,"F",1,2,"R",54,0
2018,116606892,106051687,1,4,,,,5,64,"M",1,2,"R",64,0
2018,116611851,106056576,1,1,,,,,,"",,,"",,
2018,116616671,106046747,1,4,,,,5,78,"M",1,2,"R",78,0
2018,116616705,106056639,1,1,,,,,,"",,,"",,
2018,116616725,106046805,2,4,,,,5,59,"F",1,2,"",59,0
2018,116607009,106046805,1,4,,,,5,28,"M",1,2,"",28,0
2018,116607089,106056716,1,1,,,,,,"",,,"",,
2018,116612125,106051931,1,8,,,,,,"",,,"",,
2018,116607152,106046927,1,4,,,,5,78,"F",0,3,"R",78,0
2018,116616844,106056752,1,4,,,,5,15,"F",0,3,"R",15,0
2018,116612147,106046942,1,1,,,,,,"",,,"",,
2018,116612161,106051965,1,8,,,,,,"",,,"",,
2018,116607204,106051980,1,8,,,,,,"",,,"",,
2018,116616916,106052017,1,4,,,,5,43,"F",1,3,"R",43,0
2018,116607254,106047019,1,1,,,,,,"",,,"",,
2018,116616926,106056816,1,4,,,,5,24,"M",0,3,"N",24,0
2018,116612227,106052029,1,4,,,,5,72,"F",1,3,"R",72,0
2018,116612243,106052053,1,4,,,,5,60,"F",1,3,"R",60,0
2018,116607297,106052060,1,4,,,,5,42,"M",1,2,"N",42,0
2018,116612257,106056845,1,1,,,,,,"",,,"",,
2018,116607314,106047060,1,1,,,,,,"",,,"",,
2018,116612271,106052078,1,4,,,,5,57,"F",1,2,"R",57,0
2018,116612320,106052118,1,1,,,,,,"",,,"",,
2018,116612335,106056894,1,1,,,,,,"",,,"",,
2018,116617084,106052181,1,4,,,,5,37,"M",4,2,"R",37,0
2018,116612411,106052202,1,4,,,,5,33,"M",1,3,"R",33,0
2018,116617103,106047214,1,4,,,,5,60,"F",0,3,"R",60,0
2018,110230530,100485485,1,9,,,,,,"",,,"",,
2018,110230540,100485494,1,4,,,,5,24,"M",1,1,"R",24,0
2018,110226008,100485498,1,4,,,,5,14,"M",1,3,"R",14,0
2018,110226011,100485506,1,4,,,,5,26,"F",0,,"R",26,0
2018,110230598,100485546,1,4,,,,5,54,"M",1,2,"",54,0
2018,110226058,100485546,2,4,,,,5,54,"F",1,2,"",54,0
2018,110224501,100485564,1,1,,,,,,"",,,"",,
2018,110230646,100494498,1,1,,,,,,"",,,"",,
2018,110230658,100485591,1,4,,,,5,45,"M",1,1,"",45,0
2018,110230663,100485596,1,4,,,,5,19,"M",1,2,"",19,0
2018,110230694,100485626,1,4,,,,5,26,"M",1,2,"",26,0
2018,110230723,100485649,1,4,,,,5,41,"M",1,2,"",41,0
2018,110230736,100485659,1,4,,,,5,53,"M",1,2,"",53,0
2018,110230830,100485724,1,1,,,,,,"",,,"",,
2018,110226216,100491007,1,4,,,,5,51,"M",1,2,"R",51,0
2018,110224694,100485761,1,1,,,,,,"",,,"",,
2018,110226240,100494657,1,4,,,,5,25,"M",2,,"",25,0
2018,110224722,100485796,1,4,,,,5,39,"F",1,2,"",39,0
2018,110230920,100494689,1,4,,,,5,45,"M",1,2,"",45,0
2018,110230939,100494702,1,8,,,,,,"",,,"",,
2018,110226297,100494714,2,8,,,,,,"",,,"",,
2018,110226301,100496095,1,4,,,,5,39,"M",1,,"",39,0
2018,110224788,100494735,1,4,,,,5,25,"F",1,2,"",25,0
2018,110224792,100494738,1,4,,,,5,17,"M",1,2,"",17,0
2018,110231006,100485880,3,8,,,,,,"",,,"",,
2018,110231025,100494756,1,4,,,,5,26,"F",1,2,"",26,0
2018,110231088,100496147,1,1,,,,,,"",,,"",,
2018,110231094,100485959,1,4,,,,5,66,"F",0,2,"",66,0
2018,110231099,100485962,1,4,,,,5,21,"M",1,2,"",21,0
2018,110224895,100486010,1,4,,,,5,19,"M",1,,"",19,0
2018,110226450,100501092,1,4,,,,5,24,"F",0,3,"R",24,0
2018,110226451,100501092,2,4,,,,5,58,"M",0,3,"R",58,0
2018,110224962,100501092,3,4,,,,5,49,"F",0,3,"R",49,0
2018,110224975,100494905,1,8,,,,,,"",,,"",,
2018,110231257,100501110,1,8,,,,,,"",,,"",,
2018,110231278,100501124,1,8,,,,,,"",,,"",,
2018,110231284,100496241,1,8,,,,,,"",,,"",,
2018,110231363,100501182,1,4,,,,5,36,"F",1,1,"R",36,0
2018,110231371,100501189,1,9,,,,,,"",,,"",,
2018,110225069,100501215,1,4,,,,5,33,"M",0,3,"N",33,0
2018,110225074,100494992,2,4,,,,5,30,"F",1,2,"N",30,0
2018,110225073,100494992,1,1,,,,,,"",,,"",,
2018,110231423,100501238,1,4,,,,5,44,"M",2,2,"R",44,0
2018,110231444,100501257,1,1,,,,,,"",,,"",,
2018,110225100,100501271,1,1,,,,,,"",,,"",,
2018,110226578,100501279,1,4,,,,5,20,"F",1,2,"R",20,0
2018,110225109,100501282,1,4,,,,5,50,"F",1,2,"R",50,0
2018,110225119,100495032,1,4,,,,5,37,"M",1,2,"R",37,0
2018,110226592,100496343,1,4,,,,5,21,"M",1,2,"U",21,0
2018,110226596,100496347,1,4,,,,5,38,"M",0,3,"N",38,0
2018,110226602,100501312,1,4,,,,5,27,"F",0,3,"R",27,0
2018,110226610,100496355,1,1,,,,,,"",,,"",,
2018,110231537,100501348,1,4,,,,5,65,"M",1,3,"R",65,0
2018,110225158,100501361,1,1,,,,,,"",,,"",,
2018,110225161,100495063,1,4,,,,5,29,"M",2,2,"R",29,0
2018,110231572,100501378,1,4,,,,5,59,"M",2,2,"N",59,0
2018,110226644,100501383,1,1,,,,,,"",,,"",,
2018,110231589,100495083,1,8,,,,,,"",,,"",,
2018,110225184,100495099,1,4,,,,5,31,"F",1,2,"R",31,0
2018,110231625,100501417,1,1,,,,,,"",,,"",,
2018,110225194,100495109,1,4,,,,5,31,"M",2,3,"N",31,0
2018,110231642,100495116,1,4,,,,5,91,"F",1,3,"R",91,0
2018,110226695,100496430,1,4,,,,5,45,"M",0,3,"R",45,0
2018,110231659,100501448,1,1,,,,,,"",,,"",,
2018,110231668,100496442,1,1,,,,,,"",,,"",,
2018,110231691,100501480,1,4,,,,5,55,"M",1,1,"N",55,0
2018,110225240,100495158,1,8,,,,,,"",,,"",,
2018,110225252,100495164,1,4,,,,5,17,"F",0,1,"R",17,0
2018,110231719,100501504,1,4,,,,5,86,"M",0,3,"R",86,0
2018,110231720,100501504,2,4,,,,5,86,"F",1,3,"R",86,0
2018,110226742,100496475,1,4,,,,5,39,"F",0,2,"R",39,0
2018,110231734,100501519,1,4,,,,5,69,"F",1,2,"R",69,0
2018,110231765,100501551,1,4,,,,5,43,"M",1,2,"R",43,0
2018,110231791,100501568,1,1,,,,,,"",,,"",,
2018,110231792,100501568,2,4,,,,5,54,"F",1,2,"R",54,0
2018,110231815,100501585,1,4,,,,5,18,"F",2,2,"U",18,0
2018,110231902,100496572,1,4,,,,5,33,"F",2,2,"R",33,0
2018,110231940,100501699,1,4,,,,5,27,"F",1,2,"R",27,0
2018,110225417,100501744,1,1,,,,,,"",,,"",,
2018,113666159,103509542,1,8,,,,,,"",,,"",,
2018,113666172,103509554,1,1,,,,,,"",,,"",,
2018,113659058,103509520,1,8,,,,,,"",,,"",,
2018,113666173,103509554,2,8,,,,,,"",,,"",,
2018,113659136,103504387,1,1,,,,,,"",,,"",,
2018,116700596,106119333,1,8,,,,,,"",,,"",,
2018,116705173,106119387,1,4,,,,5,61,"M",1,,"",61,0
2018,116705188,106115508,1,4,,,,5,80,"F",1,2,"N",80,0
2018,116705200,106115517,1,8,,,,,,"",,,"",,
2018,116707714,106115595,1,8,,,,,,"",,,"",,
2018,116705287,106115598,1,8,,,,,,"",,,"",,
2018,116707788,106123612,1,4,,,,5,50,"F",0,2,"",50,0
2018,116700773,106123624,3,4,,,,5,8,"M",0,3,"U",8,0
2018,116707823,106123624,4,4,,,,5,6,"F",0,3,"R",6,0
2018,116707819,106123624,1,4,,,,5,26,"F",0,2,"R",26,0
2018,116707820,106123624,2,4,,,,5,4,"M",0,3,"R",4,0
2018,116705430,106115693,1,4,,,,5,37,"M",1,2,"R",37,0
2018,116705437,106115699,1,8,,,,,,"",,,"",,
2018,116705513,106115765,1,4,,,,5,15,"M",0,3,"R",15,0
2018,116705515,106115767,1,4,,,,5,56,"F",0,3,"R",56,0
2018,116700964,106115792,1,4,,,,5,29,"F",0,3,"R",29,0
2018,116700978,106115804,1,4,,,,5,51,"F",0,3,"R",51,0
2018,116705562,106115806,1,8,,,,,,"",,,"",,
2018,116708233,106119931,1,4,,,,5,39,"M",0,3,"R",39,0
2018,116716449,106126610,1,4,,,,5,26,"M",0,3,"N",26,0
2018,116711900,106126671,1,9,,,,,,"",,,"",,
2018,116716530,106126681,2,9,,,,,,"",,,"",,
2018,116716529,106126681,1,4,,,,5,59,"M",1,3,"R",59,0
2018,116716602,106126753,1,9,,,,,,"",,,"",,
2018,116716620,106126767,1,4,,,,5,27,"F",1,2,"R",27,0
2018,116716623,106126769,1,4,,,,5,32,"M",1,2,"R",32,0
2018,116716655,106126793,1,4,,,,5,40,"M",1,2,"R",40,0
2018,116716656,106126793,2,4,,,,5,39,"F",1,2,"R",39,0
2018,116712044,106124768,1,4,,,,5,24,"M",2,2,"R",24,0
2018,116716703,106126828,1,4,,,,5,39,"F",2,2,"R",39,0
2018,116716725,106126844,1,4,,,,5,36,"F",2,2,"R",36,0
2018,116709909,106131404,1,1,,,,,,"",,,"",,
2018,116709928,106124798,2,4,,,,5,58,"F",1,2,"R",58,0
2018,116709927,106124798,1,4,,,,5,26,"F",1,2,"R",26,0
2018,116716740,106126861,1,1,,,,,,"",,,"",,
2018,116716741,106126862,1,1,,,,,,"",,,"",,
2018,116716742,106126862,2,4,,,,5,29,"F",2,2,"R",29,0
2018,116716750,106126868,1,8,,,,,,"",,,"",,
2018,116716765,106126886,1,1,,,,,,"",,,"",,
2018,116716844,106126960,1,4,,,,5,31,"F",1,,"",31,0
2018,116712214,106124922,3,4,,,,5,9,"F",0,3,"N",9,0
2018,116716917,106124922,2,4,,,,5,17,"F",0,3,"N",17,0
2018,116716916,106124922,1,4,,,,5,7,"F",0,3,"N",7,0
2018,113653217,103509533,1,4,,,,5,31,"F",1,2,"R",31,0
2018,113666160,103509544,1,4,,,,5,51,"M",1,2,"",51,0
2018,113659142,103504390,1,1,,,,,,"",,,"",,
2018,116606545,106051474,1,4,,,,5,78,"M",1,,"",78,0
2018,116611593,106046450,1,1,,,,,,"",,,"",,
2018,116611596,106051488,1,8,,,,,,"",,,"",,
2018,116616506,106056459,1,8,,,,,,"",,,"",,
2018,116606691,106056459,5,4,,,,5,21,"M",1,2,"R",21,0
2018,116611686,106056459,13,4,,,,5,39,"M",1,,"",39,0
2018,116606697,106056459,11,4,,,,5,31,"M",1,2,"",31,0
2018,116611685,106056459,12,4,,,,5,30,"F",1,,"",30,0
2018,116616507,106056459,2,1,,,,,,"",,,"",,
2018,116606693,106056459,8,1,,,,,,"",,,"",,
2018,116616509,106056459,3,4,,,,5,27,"M",1,,"",27,0
2018,116606695,106056459,9,4,,,,5,33,"M",1,,"",33,0
2018,116616511,106056459,7,4,,,,5,33,"M",1,,"",33,0
2018,116606699,106056459,14,1,,,,,,"",,,"",,
2018,116606692,106056459,6,4,,,,5,26,"M",1,2,"",26,0
2018,116611683,106056459,4,4,,,,5,47,"M",1,,"",47,0
2018,116606696,106056459,10,4,,,,5,32,"F",1,,"",32,0
2018,116611787,106046677,1,4,,,,5,27,"M",1,2,"N",27,0
2018,116606871,106046693,1,4,,,,5,57,"F",0,,"",57,0
2018,116606920,106056578,1,1,,,,,,"",,,"",,
2018,116616661,106046738,1,4,,,,5,24,"M",1,,"",24,0
2018,116611864,106046738,2,4,,,,5,43,"F",0,2,"R",43,0
2018,116611879,106051734,1,4,,,,5,45,"M",1,2,"R",45,0
2018,116611906,106046769,1,4,,,,5,55,"M",0,2,"",55,0
2018,116616692,106051752,1,4,,,,5,47,"M",1,2,"",47,0
2018,116611963,106056661,1,4,,,,5,80,"F",1,2,"",80,0
2018,116611966,106051796,1,8,,,,,,"",,,"",,
2018,116611969,106056664,1,4,,,,5,48,"F",1,2,"",48,0
2018,116611973,106051802,1,4,,,,5,44,"F",1,1,"",44,0
2018,116611998,106056670,1,4,,,,5,33,"M",1,2,"R",33,0
2018,116607030,106046823,1,4,,,,5,42,"M",1,2,"R",42,0
2018,116616751,106051820,1,4,,,,5,43,"F",1,2,"",43,0
2018,116616758,106046841,1,1,,,,,,"",,,"",,
2018,116607063,106051838,1,1,,,,,,"",,,"",,
2018,116612054,106051856,1,4,,,,5,30,"F",1,,"",30,0
2018,116616789,106046865,1,8,,,,,,"",,,"",,
2018,116612118,106051926,1,8,,,,,,"",,,"",,
2018,116612134,106056751,1,1,,,,,,"",,,"",,
2018,116607237,106052007,1,4,,,,5,27,"F",2,3,"R",27,0
2018,116616922,106052023,1,4,,,,5,50,"F",0,3,"R",50,0
2018,116616944,106047040,1,4,,,,5,78,"M",1,3,"R",78,0
2018,116612246,106056832,1,4,,,,5,50,"M",1,3,"R",50,0
2018,116607304,106052068,1,3,,,,,,"",,,"",,
2018,116616964,106052073,1,9,,,,,,"",,,"",,
2018,116616975,106047068,1,4,,,,5,37,"M",4,2,"R",37,0
2018,116612336,106047130,1,4,,,,5,23,"M",1,2,"R",23,0
2018,116617106,106047221,1,8,,,,,,"",,,"",,
2018,116611572,106056349,1,4,,,,5,86,"M",1,2,"R",86,0
2018,116611581,106051471,1,4,,,,5,80,"M",1,,"",80,0
2018,116616410,106056373,1,4,,,,5,66,"M",1,,"",66,0
2018,116606592,106051504,1,4,,,,5,59,"M",1,2,"",59,0
2018,116606603,106056405,1,4,,,,5,60,"M",1,2,"",60,0
2018,116616442,106056417,1,4,,,,5,39,"F",1,2,"",39,0
2018,116606672,106051549,1,4,,,,5,17,"F",1,2,"",17,0
2018,116606677,106046569,1,4,,,,5,42,"F",1,2,"",42,0
2018,116606752,106051582,1,1,,,,,,"",,,"",,
2018,116606759,106051585,1,1,,,,,,"",,,"",,
2018,116606791,106051600,1,4,,,,5,47,"F",1,2,"R",47,0
2018,116606816,106056522,1,4,,,,5,45,"F",1,1,"",45,0
2018,116606824,106051630,1,8,,,,,,"",,,"",,
2018,116606853,106046683,1,1,,,,,,"",,,"",,
2018,116606926,106051718,1,4,,,,5,47,"F",1,2,"",47,0
2018,116611863,106051719,1,4,,,,5,37,"M",1,2,"R",37,0
2018,116606941,106046749,1,4,,,,5,39,"M",1,2,"N",39,0
2018,116612021,106051827,1,4,,,,5,51,"M",1,2,"",51,0
2018,116607071,106046852,2,4,,,,5,26,"M",1,2,"N",26,0
2018,116612046,106046852,1,8,,,,,,"",,,"",,
2018,116607085,106056715,1,4,,,,5,27,"M",1,2,"",27,0
